1,0.1337361,0
2,0.0815018,0
3,0.1365246,0
4,0.1448542,0
5,0.1385498,0
6,0.1125234,0
7,0.1318087,0
8,0.1083038,0
9,0.1302493,0
10,0.140617,0
11,0.1174027,0
12,0.1409718,0
13,0.1456761,0
14,0.1538736,0
15,0.1419697,0
16,0.1468817,0
17,0.1362667,0
18,0.083024,0
19,0.1390525,0
20,0.1476207,0
21,0.1411775,0
22,0.1146126,0
23,0.1342194,0
24,0.1102144,0
25,0.1326691,0
26,0.1433166,0
27,0.1196075,0
28,0.1436163,0
29,0.1483877,0
30,0.1567404,0
31,0.1445828,0
32,0.1497112,0
33,0.1362155,0
34,0.0829439,0
35,0.1389548,0
36,0.1474895,0
37,0.1410283,0
38,0.1144467,0
39,0.1340546,0
40,0.1102323,0
41,0.1325906,0
42,0.143188,0
43,0.1194541,0
44,0.1434443,0
45,0.1481677,0
46,0.1565174,0
47,0.1442298,0
48,0.1495662,0
1,0.1363468,1
2,0.08308,1
3,0.1391759,1
4,0.1476754,1
5,0.1412487,1
6,0.114709,1
7,0.1343745,1
8,0.1104078,1
9,0.1327848,1
10,0.1433585,1
11,0.1196536,1
12,0.14372,1
13,0.148448,1
14,0.1568688,1
15,0.1447249,1
16,0.1496921,1
17,0.1362529,1
18,0.083012,1
19,0.1390436,1
20,0.1476083,1
21,0.1411711,1
22,0.1145983,1
23,0.1342017,1
24,0.1102003,1
25,0.1326545,1
26,0.1432955,1
27,0.1195648,1
28,0.1436085,1
29,0.1483131,1
30,0.1567233,1
31,0.1445718,1
32,0.1496622,1
33,0.1362059,1
34,0.0829405,1
35,0.1389516,1
36,0.1474877,1
37,0.1410219,1
38,0.114439,1
39,0.1340442,1
40,0.1102215,1
41,0.1325844,1
42,0.143179,1
43,0.1194218,1
44,0.1434454,1
45,0.148128,1
46,0.1565075,1
47,0.1442375,1
48,0.1495369,1
1,0.1365672,2
2,0.0833009,2
3,0.1394368,2
4,0.1479044,2
5,0.1414807,2
6,0.1149521,2
7,0.1346064,2
8,0.1106492,2
9,0.1330104,2
10,0.1435655,2
11,0.1198529,2
12,0.1439417,2
13,0.1486581,2
14,0.1569779,2
15,0.1449237,2
16,0.1498684,2
17,0.1364462,2
18,0.0831983,2
19,0.1392306,2
20,0.1477967,2
21,0.1413522,2
22,0.1147725,2
23,0.1343649,2
24,0.1103527,2
25,0.1328346,2
26,0.1434755,2
27,0.1197382,2
28,0.143785,2
29,0.1484815,2
30,0.1567738,2
31,0.1447245,2
32,0.1498419,2
33,0.1363765,2
34,0.0830946,2
35,0.1390968,2
36,0.147634,2
37,0.1411623,2
38,0.114569,2
39,0.1341667,2
40,0.1103863,2
41,0.1327324,2
42,0.143318,2
43,0.1195502,2
44,0.1435634,2
45,0.14824,2
46,0.1564833,2
47,0.1442865,2
48,0.1496684,2
1,0.1365744,3
2,0.0833083,3
3,0.1394504,3
4,0.147915,3
5,0.1414921,3
6,0.1149583,3
7,0.134625,3
8,0.1106675,3
9,0.1330312,3
10,0.143579,3
11,0.1198608,3
12,0.1439516,3
13,0.148662,3
14,0.1569592,3
15,0.1449314,3
16,0.1498851,3
17,0.1364516,3
18,0.0832014,3
19,0.1392333,3
20,0.1478032,3
21,0.1413614,3
22,0.1147809,3
23,0.1343717,3
24,0.1103605,3
25,0.1328427,3
26,0.1434835,3
27,0.1197386,3
28,0.1437906,3
29,0.1484867,3
30,0.1567691,3
31,0.1447322,3
32,0.1498516,3
33,0.1363833,3
34,0.0831094,3
35,0.1391071,3
36,0.1476478,3
37,0.1411771,3
38,0.1145824,3
39,0.1341837,3
40,0.1104032,3
41,0.1327452,3
42,0.143332,3
43,0.1195606,3
44,0.143575,3
45,0.1482519,3
46,0.156486,3
47,0.1442963,3
48,0.1496781,3
1,0.1365346,4
2,0.0832978,4
3,0.1394291,4
4,0.1479035,4
5,0.1414823,4
6,0.114947,4
7,0.1346105,4
8,0.1106561,4
9,0.1330203,4
10,0.1435675,4
11,0.1198548,4
12,0.1439499,4
13,0.1486599,4
14,0.156951,4
15,0.1449199,4
16,0.1498743,4
17,0.1364093,4
18,0.0832007,4
19,0.1392333,4
20,0.1478018,4
21,0.141355,4
22,0.1147783,4
23,0.1343704,4
24,0.1103596,4
25,0.1328389,4
26,0.1434825,4
27,0.1197443,4
28,0.1437934,4
29,0.1484892,4
30,0.1567659,4
31,0.1447327,4
32,0.1498491,4
33,0.1363496,4
34,0.0831024,4
35,0.139104,4
36,0.1476446,4
37,0.1411711,4
38,0.1145776,4
39,0.1341774,4
40,0.1103964,4
41,0.1327448,4
42,0.1433295,4
43,0.1195572,4
44,0.1435723,4
45,0.1482466,4
46,0.1564821,4
47,0.1442924,4
48,0.1496742,4
1,0.1364677,5
2,0.0832852,5
3,0.139404,5
4,0.1478837,5
5,0.1414665,5
6,0.1149359,5
7,0.1346014,5
8,0.1106342,5
9,0.1330133,5
10,0.1435525,5
11,0.1198402,5
12,0.1439344,5
13,0.1486447,5
14,0.1569386,5
15,0.1449139,5
16,0.149869,5
17,0.1363422,5
18,0.0831895,5
19,0.1392248,5
20,0.1477944,5
21,0.1413478,5
22,0.1147747,5
23,0.1343695,5
24,0.1103294,5
25,0.1328328,5
26,0.1434675,5
27,0.1197269,5
28,0.1437817,5
29,0.1484771,5
30,0.1567569,5
31,0.1447231,5
32,0.149839,5
33,0.1362742,5
34,0.0830915,5
35,0.1390914,5
36,0.1476345,5
37,0.1411615,5
38,0.1145708,5
39,0.134172,5
40,0.110335,5
41,0.1327315,5
42,0.1433185,5
43,0.1195469,5
44,0.1435651,5
45,0.1482388,5
46,0.1564786,5
47,0.1442894,5
48,0.1496689,5
1,0.1364533,6
2,0.0832736,6
3,0.1394138,6
4,0.1478837,6
5,0.1414543,6
6,0.1149225,6
7,0.1345832,6
8,0.1105582,6
9,0.1329766,6
10,0.1435405,6
11,0.1198332,6
12,0.1439168,6
13,0.1486313,6
14,0.1569258,6
15,0.1448959,6
16,0.1498607,6
17,0.1363341,6
18,0.0831762,6
19,0.1392173,6
20,0.1477816,6
21,0.1413354,6
22,0.1147568,6
23,0.1343505,6
24,0.1102643,6
25,0.1328195,6
26,0.1434595,6
27,0.1197227,6
28,0.1437689,6
29,0.1484641,6
30,0.1567465,6
31,0.1447173,6
32,0.1498294,6
33,0.1362657,6
34,0.0830744,6
35,0.1390784,6
36,0.1476225,6
37,0.1411519,6
38,0.1145587,6
39,0.1341643,6
40,0.1103018,6
41,0.1327281,6
42,0.1433105,6
43,0.1195446,6
44,0.1435575,6
45,0.1482306,6
46,0.1564702,6
47,0.1442899,6
48,0.1496641,6
1,0.1364884,7
2,0.083308,7
3,0.139454,7
4,0.1479191,7
5,0.1414938,7
6,0.1149575,7
7,0.1346263,7
8,0.110582,7
9,0.1330308,7
10,0.143577,7
11,0.119868,7
12,0.1439576,7
13,0.1486713,7
14,0.1569632,7
15,0.1449386,7
16,0.1498881,7
17,0.1363736,7
18,0.0832106,7
19,0.1392488,7
20,0.1478128,7
21,0.1413698,7
22,0.1147912,7
23,0.1343849,7
24,0.1102712,7
25,0.1328532,7
26,0.1434925,7
27,0.1197572,7
28,0.1438038,7
29,0.1484977,7
30,0.1567782,7
31,0.14475,7
32,0.1498631,7
33,0.136303,7
34,0.0831066,7
35,0.1391133,7
36,0.1476538,7
37,0.1411783,7
38,0.1145807,7
39,0.1341846,7
40,0.1102903,7
41,0.1327538,7
42,0.143339,7
43,0.1195676,7
44,0.1435867,7
45,0.1482559,7
46,0.15649,7
47,0.1443041,7
48,0.1496853,7
